PlayerID,Lname,Fname,Year,Conference,League
smithra01,Smith,Randy,1977,East,NBA
smithra01,Smith,Randy,1975,East,NBA
smithst01,Smith,Steve,1997,East,NBA
smitsri01,Smits,Rick,1997,East,NBA
sprewla01,Sprewell,Latrell,1996,West,NBA
sprewla01,Sprewell,Latrell,1994,West,NBA
sprewla01,Sprewell,Latrell,1993,West,NBA
sprewla01,Sprewell,Latrell,2000,East,NBA
stackje01,Stackhouse,Jerry,2000,East,NBA
stackje01,Stackhouse,Jerry,1999,East,NBA
starkjo01,Starks,John,1993,East,NBA
stockjo01,Stockton,John,1999,West,NBA
stockjo01,Stockton,John,1996,West,NBA
stockjo01,Stockton,John,1995,West,NBA
stockjo01,Stockton,John,1994,West,NBA
stockjo01,Stockton,John,1993,West,NBA
stockjo01,Stockton,John,1992,West,NBA
stockjo01,Stockton,John,1991,West,NBA
stockjo01,Stockton,John,1990,West,NBA
stockjo01,Stockton,John,1989,West,NBA
stockjo01,Stockton,John,1988,West,NBA
stojape01,Stojakovic,Peja,2003,West,NBA
stojape01,Stojakovic,Peja,2002,West,NBA
stojape01,Stojakovic,Peja,2001,West,NBA
stokema01,Stokes,Maurice,1957,West,NBA
stokema01,Stokes,Maurice,1956,West,NBA
stokema01,Stokes,Maurice,1955,West,NBA
stoudam01,Stoudemire,Amare,2008,West,NBA
stoudam01,Stoudemire,Amare,2009,West,NBA
stoudam01,Stoudemire,Amare,2006,West,NBA
stoudam01,Stoudemire,Amare,2004,West,NBA
stoudam01,Stoudemire,Amare,2007,West,NBA
sundedo01,Sunderlage,Don,1953,West,NBA
szczewa01,Szczerbiak,Wally,2001,West,NBA
theusre01,Theus,Reggie,1982,East,NBA
theusre01,Theus,Reggie,1980,East,NBA
thomais01,Thomas,Isiah,1992,East,NBA
thomais01,Thomas,Isiah,1991,East,NBA
thomais01,Thomas,Isiah,1989,East,NBA
thomais01,Thomas,Isiah,1988,East,NBA
thomais01,Thomas,Isiah,1987,East,NBA
thomais01,Thomas,Isiah,1986,East,NBA
thomais01,Thomas,Isiah,1985,East,NBA
thomais01,Thomas,Isiah,1984,East,NBA
thomais01,Thomas,Isiah,1983,East,NBA
thomais01,Thomas,Isiah,1982,East,NBA
thomais01,Thomas,Isiah,1981,East,NBA
thompda01,Thompson,David,1978,West,NBA
thompda01,Thompson,David,1977,West,NBA
thompda01,Thompson,David,1976,West,NBA
thompda01,Thompson,David,1982,West,NBA
thomsda01,Thomspon,David,1982,West,NBA
thorpot01,Thorpe,Otis,1991,West,NBA
thurmna01,Thurmond,Nate,1973,West,NBA
thurmna01,Thurmond,Nate,1972,West,NBA
thurmna01,Thurmond,Nate,1969,West,NBA
thurmna01,Thurmond,Nate,1967,West,NBA
thurmna01,Thurmond,Nate,1966,West,NBA
thurmna01,Thurmond,Nate,1965,West,NBA
thurmna01,Thurmond,Nate,1964,West,NBA
tomjaru01,Tomjanovich,Rudy,1978,East,NBA
tomjaru01,Tomjanovich,Rudy,1976,East,NBA
tomjaru01,Tomjanovich,Rudy,1975,East,NBA
tomjaru01,Tomjanovich,Rudy,1974,East,NBA
tomjaru01,Tomjanovich,Rudy,1973,East,NBA
toneyan01,Toney,Andrew,1983,East,NBA
toneyan01,Toney,Andrew,1982,East,NBA
tripuke01,Tripucka,Kelly,1983,East,NBA
tripuke01,Tripucka,Kelly,1981,East,NBA
twymaja01,Twyman,Jack,1962,East,NBA
twymaja01,Twyman,Jack,1961,West,NBA
twymaja01,Twyman,Jack,1959,West,NBA
twymaja01,Twyman,Jack,1958,West,NBA
twymaja01,Twyman,Jack,1957,West,NBA
twymaja01,Twyman,Jack,1956,West,NBA
unselwe01,Unseld,Wes,1972,East,NBA
unselwe01,Unseld,Wes,1971,East,NBA
unselwe01,Unseld,Wes,1970,East,NBA
unselwe01,Unseld,Wes,1968,East,NBA
unselwe01,Unseld,Wes,1974,East,NBA
vanardi01,Van Arsdale,Dick,1970,West,NBA
vanardi01,Van Arsdale,Dick,1969,West,NBA
vanardi01,Van Arsdale,Dick,1968,West,NBA
vanarto01,Van Arsdale,Tom,1971,East,NBA
vanarto01,Van Arsdale,Tom,1970,East,NBA
vanarto01,Van Arsdale,Tom,1969,East,NBA
vandeki01,Vandeweghe,Kiki,1983,West,NBA
vandeki01,Vandeweghe,Kiki,1982,West,NBA
vanexni01,Van Exel,Nick,1997,West,NBA
vanlino01,Van Lier,Norm,1976,West,NBA
vanlino01,Van Lier,Norm,1975,West,NBA
vanlino01,Van Lier,Norm,1973,West,NBA
wadedw01,Wade,Dwyane,2009,East,NBA
wadedw01,Wade,Dwayne,2008,East,NBA
wadedw01,Wade,Dwyane,2006,East,NBA
wadedw01,Wade,Dwyane,2005,East,NBA
wadedw01,Wade,Dwyane,2004,East,NBA
wadedw01,Wade,Dwyane,2007,East,NBA
walkean01,Walker,Antoine,2002,East,NBA
walkean01,Walker,Antoine,2001,East,NBA
walkean01,Walker,Antoine,1997,East,NBA
walkech01,Walker,Chet,1973,West,NBA
walkech01,Walker,Chet,1972,West,NBA
walkech01,Walker,Chet,1970,West,NBA
walkech01,Walker,Chet,1969,West,NBA
walkech01,Walker,Chet,1966,East,NBA
walkech01,Walker,Chet,1965,East,NBA
walkech01,Walker,Chet,1963,East,NBA
walkeji01,Walker,Jimmy,1971,West,NBA
walkeji01,Walker,Jimmy,1969,East,NBA
wallabe01,Wallace,Ben,2003,East,NBA
wallabe01,Wallace,Ben,2002,East,NBA
wallabe01,Wallace,Ben,2005,East,NBA
wallabe01,Wallace,Ben,2004,East,NBA
wallage01,Wallace,Gerald,2009,East,NBA
wallara01,Wallace,Rasheed,2000,West,NBA
wallara01,Wallace,Rasheed,1999,West,NBA
wallara01,Wallace,Rasheed,2005,East,NBA
wallara01,Wallace,Rasheed,2007,East,NBA
walthpa01,Walther,Paul,1951,West,NBA
waltobi01,Walton,Bill,1977,West,NBA
waltobi01,Walton,Bill,1976,West,NBA
wanzebo01,Wanzer,Bob,1955,West,NBA
wanzebo01,Wanzer,Bob,1954,West,NBA
wanzebo01,Wanzer,Bob,1953,West,NBA
wanzebo01,Wanzer,Bob,1952,West,NBA
wanzebo01,Wanzer,Bob,1951,West,NBA
washike01,Washington,Kermit,1979,West,NBA
webbech01,Webber,Chris,2002,West,NBA
webbech01,Webber,Chris,2001,West,NBA
webbech01,Webber,Chris,2000,West,NBA
webbech01,Webber,Chris,1999,West,NBA
webbech01,Webber,Chris,1996,East,NBA
wedmasc01,Wedman,Scott,1975,West,NBA
westda01,West,David,2007,West,NBA
westda01,West,David,2008,West,NBA
westje01,West,Jerry,1972,West,NBA
westje01,West,Jerry,1971,West,NBA
westje01,West,Jerry,1970,West,NBA
westje01,West,Jerry,1969,West,NBA
westje01,West,Jerry,1968,West,NBA
westje01,West,Jerry,1967,West,NBA
westje01,West,Jerry,1966,West,NBA
westje01,West,Jerry,1965,West,NBA
westje01,West,Jerry,1964,West,NBA
westje01,West,Jerry,1963,West,NBA
westje01,West,Jerry,1962,West,NBA
westje01,West,Jerry,1961,West,NBA
westje01,West,Jerry,1960,West,NBA
westppa01,Westphal,Paul,1979,West,NBA
westppa01,Westphal,Paul,1978,West,NBA
westppa01,Westphal,Paul,1977,West,NBA
westppa01,Westphal,Paul,1976,West,NBA
westppa01,Westphal,Paul,1980,West,NBA
whitejo01,White,Jo Jo,1971,East,NBA
whitejo01,White,Jo Jo,1970,East,NBA
whitejo01,White,Jo,1975,East,NBA
whitejo01,White,Jo,1974,East,NBA
whitejo01,White,Jo,1973,East,NBA
whitejo01,White,Jo,1972,East,NBA
whitejo01,Jo,Jo,1976,East,NBA
wickssi01,Wicks,Sidney,1974,West,NBA
wickssi01,Wicks,Sidney,1973,West,NBA
wickssi01,Wicks,Sidney,1972,West,NBA
wickssi01,Wicks,Sidney,1971,West,NBA
wilkeja01,Wilkes,Jamaal,1975,West,NBA
wilkeja01,Wilkes,Jamaal,1982,West,NBA
wilkeja01,Wilkes,Jamaal,1980,West,NBA
wilkele01,Wilkens,Lenny,1972,East,NBA
wilkele01,Wilkens,Lenny,1962,West,NBA
wilkele01,Wilkens,Lenny,1970,West,NBA
wilkele01,Wilkens,Lenny,1969,West,NBA
wilkele01,Wilkens,Len,1967,West,NBA
wilkele01,Wilkens,Len,1966,West,NBA
wilkele01,Wilkens,Len,1964,West,NBA
wilkele01,Wilkens,Len,1963,West,NBA
wilkele01,Wilkens,Len,1968,West,NBA
wilkido01,Wilkins,Dominique,1993,East,NBA
wilkido01,Wilkins,Dominique,1992,East,NBA
wilkido01,Wilkins,Dominique,1991,East,NBA
wilkido01,Wilkins,Dominique,1990,East,NBA
wilkido01,Wilkins,Dominique,1989,East,NBA
wilkido01,Wilkins,Dominique,1988,East,NBA
wilkido01,Wilkins,Dominique,1987,East,NBA
wilkido01,Wilkins,Dominique,1986,East,NBA
wilkido01,Wilkins,Dominique,1985,East,NBA
willibu01,Williams,Buck,1985,East,NBA
willibu01,Williams,Buck,1982,East,NBA
willibu01,Williams,Buck,1981,East,NBA
willide01,Williams,Deron,2009,West,NBA
willigu01,Williams,Gus,1982,West,NBA
willigu01,Williams,Gus,1981,West,NBA
willija01,Williams,Jayson,1997,East,NBA
willike01,Willis,Kevin,1991,East,NBA
willima01,Williams,Mo,2008,East,NBA
wintebr01,Winters,Brian,1977,West,NBA
wintebr01,Winters,Brian,1975,West,NBA
worthja01,Worthy,James,1991,West,NBA
worthja01,Worthy,James,1990,West,NBA
worthja01,Worthy,James,1989,West,NBA
worthja01,Worthy,James,1988,West,NBA
worthja01,Worthy,James,1987,West,NBA
worthja01,Worthy,James,1986,West,NBA
worthja01,Worthy,James,1985,West,NBA
yardlge01,Yardley,George,1958,West,NBA
yardlge01,Yardley,George,1957,West,NBA
yardlge01,Yardley,George,1956,West,NBA
yardlge01,Yardley,George,1955,West,NBA
yardlge01,Yardley,George,1954,West,NBA
yardlge01,Yardley,George,1959,East,NBA
zasloma01,Zaslofsky,Max,1951,East,NBA
